date,open,close,high,low,volume,MA5,macd_line,signal_line,rsi_14,target
2021-07-01,5241.204,1.7689909201335152,5190.876,5229.664,-0.5155889449895419,1.7692362837492113,-0.009061345125004141,-0.08576335077612203,-0.2860613571856976,-0.012490423177509702
2021-07-02,5186.661,1.6538296068330198,5074.362,5081.117,-0.4617598639574516,1.7463649238002812,-0.06270939526639165,-0.08246724962283775,-0.5121913908228239,-0.017049504488533263
2021-07-05,5073.779,1.4985971489398922,5048.004,5085.792,-0.4484932881076626,1.6891729659905979,-0.2341815202844745,-0.11638907007249844,-0.6807131631334763,-0.0011815863188622266
2021-07-06,5089.778,1.4880224534027655,5028.506,5083.104,-0.2889285508117838,1.6341249230556427,-0.37515177878648903,-0.1735820796739327,-0.425844732532622,0.011893467802860158
2021-07-07,5052.42,1.5943381672989463,5045.406,5140.49,-0.1555499270752465,1.606426233096399,-0.3929573259797887,-0.22313271769013535,0.21114737203995804,-0.00030158530235480097
2021-07-08,5149.31,1.591610232892456,5078.93,5088.257,0.2728104062074473,1.570842105904084,-0.4051682426457218,-0.2653766556620938,0.17444644379232477,-0.013551749033286709
2021-07-09,5063.148,1.469067346761014,5006.412,5069.436,0.0489686598936543,1.5337771702281549,-0.512960910006644,-0.32215373348562165,-0.19192712484783012,0.015350663565951939
2021-07-12,5108.378,1.6059959616319592,5070.319,5132.709,0.8187551993991757,1.5553223173948507,-0.4776253785969752,-0.3600416864578705,0.18759624425260754,-0.0010390718942391297
2021-07-13,5128.614,1.5965851145578325,5114.943,5142.099,0.14745833416164966,1.577100942807595,-0.4528201740062982,-0.38506345707760153,-0.051147357306282525,-0.004520521818662582
2021-07-14,5130.752,1.555685408163487,5075.125,5083.085,0.5169944100885497,1.5693468590975632,-0.46285652504301367,-0.4072206730328031,-0.11059293644068666,0.004493298448258409
2021-07-15,5073.263,1.59615503480906,5067.677,5151.463,0.39406161916624133,1.5702585863660719,-0.4320927731413873,-0.41838746241267305,-0.5068216245464823,-0.0025033926383722926
2021-07-16,5140.904,1.5735065086105189,5090.632,5094.773,0.20615309639563748,1.5912100015224517,-0.4224482823859563,-0.42526464099861855,-0.6225633605672746,-0.003905927829035649
2021-07-19,5083.728,1.5382575234867586,5047.623,5113.495,-0.0769720539910625,1.5776210745865005,-0.4399876842982146,-0.43450587071802876,-0.6548746298783744,-0.0013320121917879124
2021-07-20,5080.216,1.526283752195466,5067.862,5108.994,-0.48079179445064135,1.5635180024933384,-0.4591789260229487,-0.4459905217257905,-0.6129964073018359,0.009100894152780148
2021-07-21,5122.784,1.6079848610415812,5122.305,5144.043,0.17270616567388683,1.5740097330884129,-0.4011812385100607,-0.4428128499771264,-0.44608945576940884,0.00206664218604824
2021-07-22,5150.386,1.626706495819713,5137.88,5151.752,0.4697541030332331,1.5801386250857516,-0.33598754149351717,-0.426371095364424,-0.05759130380755785,-0.0049851001989863475
2021-07-23,5145.431,1.5814533291112771,5079.997,5089.228,0.9932087836349837,1.581732827227325,-0.31934918426131453,-0.4096703119860861,0.35359411049194533,-0.015183179018434023
2021-07-26,5067.307,1.444312307507267,4859.603,4925.299,1.1887839785817989,1.5628865899817754,-0.4177137316654037,-0.41728149113108415,-0.10993969324293465,-0.02495349107523981
2021-07-27,4924.282,1.2223437605977086,4749.033,4751.313,1.3327343481868055,1.5019135523412805,-0.6759318342274141,-0.47842380536371343,-1.0310395097999345,-0.031412142825337996
2021-07-28,4714.295,0.9498961391752624,4663.901,4760.483,0.5893398911256483,1.3698951621379811,-1.0986234190271902,-0.6174575839370757,-1.3890174623934957,0.015110568935466917
2021-07-29,4845.76,1.076838126736989,4800.013,4850.275,0.26302808382356785,1.2595867272750576,-1.3116730717932907,-0.7741078418091778,-0.8330328506158524,-0.006642896797860565
2021-07-30,4825.7,1.0201887243998968,4761.038,4811.17,0.4155653959347913,1.14699210723363,-1.511434155654786,-0.9420180947976953,-1.35296543454513,0.02344012267650286
2021-08-02,4794.819,1.2187539112661303,4761.459,4933.736,1.1732933611873917,1.1017431075483841,-1.485278314849364,-1.070769743139006,-0.7319553134640111,0.003687929189492012
2021-08-03,4909.233,1.2507272685890474,4890.85,4934.458,0.7734947788114814,1.1074370890873961,-1.4216058726465124,-1.16019578361513,-0.5886734289519603,0.004490996522312107
2021-08-04,4927.736,1.2898065966181862,4919.657,4978.848,0.29926115345647103,1.1756261187939374,-1.3233287279637165,-1.2107834448389059,-0.5921746696972248,0.0035846468904909834
2021-08-05,4946.167,1.3211392228868106,4921.938,4948.67,0.16265880408324215,1.2246350690569563,-1.205531894265864,-1.2261387088490188,-0.4786189937062224,-0.010564242746851193
2021-08-06,4943.043,1.228468447305717,4891.797,4921.565,-0.06041176701469149,1.266417814781631,-1.1773878421037012,-1.2324224695565154,-0.5686156914723878,0.011840790364919584
2021-08-09,4890.257,1.3312399529865169,4884.039,4985.563,0.41703700053208914,1.2889835048699705,-1.056515280565824,-1.2116788528334121,-0.32222671126666724,0.008168671972662356
2021-08-10,4977.816,1.4029790105090596,4941.24,5043.148,0.15708417764116522,1.3195265444420885,-0.8902969349141585,-1.1596453897128556,-0.3429332586401549,0.003177787369385454
2021-08-11,5037.082,1.4311150032164093,5009.978,5015.341,0.41415112131508836,1.3478742546237574,-0.7268754053780112,-1.0831763444415188,-0.32335775785194826,-0.008602334998554229
2021-08-12,4998.073,1.3547082638490429,4962.985,4973.351,0.17688407300664138,1.35460849972058,-0.6548518481618627,-1.0066453311863017,-0.3714513431525406,-0.004489397784765203
2021-08-13,4958.758,1.3151760355130353,4921.281,4945.983,0.009449246027841737,1.372002805128334,-0.6244488942197537,-0.9389384610993534,-0.21356392590838302,-0.004078503839705094
2021-08-16,4935.923,1.279423242683573,4931.369,4941.068,0.07093665234285365,1.3616079169430058,-0.6238434678223652,-0.8846438851407884,0.15865660649005087,-0.0011684216113965196
2021-08-17,4935.004,1.2692224532137433,4823.392,4837.403,0.5038278110962406,1.3347751742040261,-0.6252421452293949,-0.8415064292841185,0.9324757690145242,-0.011680571869718714
2021-08-18,4838.471,1.1673655252844126,4818.901,4894.238,0.6711189160622425,1.2818647073678882,-0.7047728142321936,-0.8239527948344111,0.294889122648273,-0.0032740331529974576
2021-08-19,4886.564,1.1391487829099445,4839.568,4862.139,0.742715339461045,1.2386215781042038,-0.7830860539888853,-0.8266066556004554,0.38820197601726264,-0.011916704455143812
2021-08-20,4817.494,1.0367827809922727,4720.826,4769.268,0.3359156567177778,1.1827734407876171,-0.9215039551051497,-0.8582411222927004,-0.5766690603115481,0.0017922907506753294
2021-08-23,4777.735,1.051995316105943,4764.009,4835.878,0.1659918841599557,1.137149396860981,-1.0071993284675878,-0.9018193712062338,-0.6472044525084722,0.012879300403256133
2021-08-24,4844.593,1.1615076635633967,4842.748,4888.39,0.6780259702594571,1.1155408619351768,-0.9718247660680135,-0.9291399394512532,-0.36960895666040283,-0.001312419948293897
2021-08-25,4890.521,1.1502044655946784,4865.765,4898.157,0.5355011283732038,1.1120982023071622,-0.9429381195649007,-0.9448376187766945,-0.516370447242519,-0.0015431352319958958
2021-08-26,4892.204,1.1369316779193417,4798.695,4801.609,0.673535274083426,1.1116534315307511,-0.9211093626147708,-0.9527417637717932,-0.29254068131856537,-0.005873630780727779
2021-08-27,4794.974,1.0864894673849195,4793.591,4827.043,0.4317934292479065,1.1216250303469217,-0.9361137237601079,-0.96226408344463,-0.9028388073916286,-0.00294213862574233
2021-08-30,4847.035,1.061371054629149,4787.2,4813.27,1.0455696562753454,1.1235058860213516,-0.9586471776356993,-0.9746861825025476,-1.3671987495390967,-0.00565128805813786
2021-08-31,4803.085,1.0132653181584583,4740.752,4805.61,1.3071771916230415,1.0937671666814743,-1.0060283751669588,-0.9947257663647138,-1.6284246575254342,0.017555015226817794
2021-09-01,4804.686,1.161855238217506,4763.299,4869.459,2.8549416481224776,1.096104414221483,-0.9080000167017794,-0.9898573047439277,-0.6590288056934444,-0.0027916587348529864
2021-09-02,4865.822,1.13781114711989,4845.625,4869.411,1.8603591806071003,1.0962808434843359,-0.8413978714153466,-0.971762630127273,-0.6170742838515749,-0.0012584040934411345
2021-09-03,4875.066,1.1270029797191436,4828.699,4843.062,1.864310995269593,1.1044082106646715,-0.7891179233565877,-0.9461405480845012,-0.5455956252173543,0.011849264552399763
2021-09-06,4841.062,1.228645745487863,4837.786,4933.726,1.398225695006008,1.137964986028173,-0.654703250916135,-0.8969850124362145,-0.1033060569308809,0.01244041298830001
2021-09-07,4932.976,1.336623849270111,4915.612,4992.829,1.460257541797903,1.202833553620091,-0.45217669211058775,-0.8144809243516452,0.5965844410168432,0.0016010911790962368
2021-09-08,4986.795,1.3506936010513315,4955.888,4972.132,1.805568787536906,1.240716191388517,-0.2770535802115289,-0.7111405441314376,0.7501553467735604,-0.008741366133383943
2021-09-09,4952.492,1.273754967137526,4929.95,4970.013,1.6689585643736506,1.2679877182822117,-0.20143268367268966,-0.6123454924604435,0.8633585354973586,0.014617676298105398
2021-09-10,4967.976,1.4012902892098031,4962.371,5013.522,2.205831670076191,1.3230121668846102,-0.03379524564927791,-0.49756832390039213,1.0988406744842993,-0.0025928060983592127
2021-09-13,5006.775,1.3783380740458022,4964.96,4991.66,1.5571892870195783,1.3530417656079516,0.07829373139771612,-0.381848667226549,0.7677620935772531,-0.005715422953625371
2021-09-14,4989.835,1.3278747983808268,4907.316,4917.162,1.4841134866127224,1.3512866289890864,0.1225992581602622,-0.27982678542395,0.6063521490954347,-0.01942220490116231
2021-09-15,4903.847,1.1573701208374654,4843.116,4867.319,0.510776650449539,1.312504237195539,0.012999826058547954,-0.22157641856696966,0.08825583919368173,-0.004958556007151116
2021-09-16,4866.794,1.1146851446288344,4806.144,4807.698,0.9968457987653305,1.2805934306435514,-0.10913936767228809,-0.20101680259084523,0.10988372058594761,-0.004421121620090229
2021-09-17,4797.113,1.0768153061788912,4786.088,4855.94,0.7468787833511761,1.2155008929694509,-0.23568826308768864,-0.21154995743166063,0.07451198211235344,-0.005580122347702332
2021-09-22,4770.732,1.029229176261818,4765.23,4821.768,0.5654478890835412,1.1454665751644237,-0.37236776225275653,-0.2491172235279407,0.0759354183285762,0.00962273719945772
2021-09-23,4848.222,1.1108319811653562,4837.557,4853.196,1.1894489252184837,1.1019258755871477,-0.4074907122351237,-0.28665942228449914,-0.11479365405021079,0.004044010910874363
2021-09-24,4845.638,1.145456034082738,4838.535,4849.428,0.8437832237559361,1.0995358049145476,-0.40189656945942653,-0.31550048250474466,0.05475241626698821,0.005207818568692124
2021-09-27,4870.848,1.1902247027884756,4852.2,4877.37,0.9835808449838731,1.114689705192039,-0.35598959894752524,-0.3287857385246413,0.20737777182055575,-0.0043172631818019225
2021-09-28,4869.085,1.1529183565807994,4846.631,4883.828,0.323328913360925,1.1299566469732747,-0.34759449413182103,-0.3376240656568592,-0.19113038863164367,-0.006782471057233397
2021-09-29,4846.021,1.094562678668992,4799.877,4833.928,0.5139301540447084,1.1430631226315693,-0.3862711992601481,-0.35294079133776324,-0.7250996184249923,0.0016443895196205371
2021-09-30,4843.953,1.1086148761747534,4843.953,4866.383,-0.19669578547784414,1.142618351855158,-0.4008907297133814,-0.3683111277608046,-0.7251702929076254,0.01251396359324386
2021-10-08,4915.731,1.2157293096043658,4891.625,4929.941,0.18946091498805337,1.1567157894808435,-0.31874289789513505,-0.36309307466460333,-0.14257456533694332,0.00944624892548096
2021-10-11,4941.292,1.297597184067352,4930.713,4936.192,0.09726571067391723,1.1782556543342808,-0.18280957995499972,-0.3299369794753218,-0.2978751064784252,-0.011686229327477426
2021-10-12,4920.66,1.1953593283605373,4840.77,4883.837,0.1744442794773754,1.186769686845176,-0.16010418411601104,-0.2985712011310203,-0.49998151545657477,0.005661774021173072
2021-10-13,4880.144,1.2443129363359482,4869.831,4940.109,-0.44965536489489216,1.2168109066576887,-0.10004995612183158,-0.2606747213438125,-0.21086917522279383,0.00011063164004343484
2021-10-14,4934.258,1.245274910631158,4903.25,4913.612,-0.6454153573556938,1.244226112472031,-0.051514719250329084,-0.22000958602845402,0.3480442314644628,-0.0028478440217984957
2021-10-15,4896.558,1.2205093388121344,4881.014,4932.108,-0.2523174378783474,1.2451850284056516,-0.034052542138487345,-0.1837544556332125,0.42170652761079014,-0.0035023578818234036
2021-10-18,4922.514,1.1901386868387214,4844.938,4874.775,-0.2789599440179473,1.2236279079955685,-0.04581734104903976,-0.15725866437391145,0.45363044104619155,0.0011435213795227828
2021-10-19,4869.391,1.2000199884951772,4868.811,4922.723,-0.37997941971106725,1.2245628774424175,-0.04671660146885561,-0.13625375811587961,0.7023215641368907,0.0032221061767079284
2021-10-20,4926.773,1.2278944224981734,4898.365,4910.185,-0.2740940093678729,1.2212691790483063,-0.02405964999185229,-0.11461925949309032,0.5312872889247773,0.0004356776729554923
2021-10-21,4914.738,1.2316756134322666,4893.853,4928.016,-0.14965144455283882,1.2185410403271286,-0.003334833431400336,-0.09289302765641998,0.41908564338534315,0.008837332112726859
2021-10-22,4934.87,1.308407106895643,4934.87,4959.725,-0.23365981654921916,1.2361741062941896,0.07658925193563029,-0.05847183364544233,0.535152935049439,-0.0016507387842650267
2021-10-25,4940.896,1.2939476501992084,4930.112,4979.524,-0.2685467553288917,1.2569990980865706,0.12579461093916056,-0.02044405361287858,0.6550215860245907,0.004200415524976631
2021-10-26,4983.238,1.330679971599341,4953.479,4963.098,-0.2849794395965103,1.2832106407862893,0.19314205275261973,0.024336976622555757,1.113344561479691,-0.010664107984387994
2021-10-27,4949.227,1.2370314228751238,4884.942,4898.164,-0.17983815310043694,1.2850436034871715,0.1650040044045544,0.05416263035303759,0.5495740820901944,-0.010217555185890514
2021-10-28,4882.586,1.1482612073012521,4846.278,4864.138,-0.01868095022001107,1.2683099393910138,0.06645184570189686,0.057011347837113036,-0.2463532617760623,0.00206423881806006
2021-10-29,4861.267,1.166012090646444,4855.759,4908.77,0.03602805219233617,1.2397442457488568,0.00285232447355025,0.04573059073827164,-0.5722406141337004,-0.00011489639970918564
2021-11-01,4878.128,1.1650220295104972,4858.249,4890.685,0.23366053667997222,1.2138806314158,-0.04829573786210083,0.02580096631925436,-0.13632847963379466,0.0006154998384337862
2021-11-02,4886.185,1.1703251761269746,4797.899,4839.846,0.4677404403719142,1.1817120479767693,-0.08384758921788801,0.0022774370198083865,-0.42148567359391137,-0.01069264361024247
2021-11-03,4835.809,1.0781406539761242,4804.366,4821.112,-0.25330049577002184,1.1498371611549418,-0.1882249855896603,-0.0387951612742337,-0.814565218823464,0.003133751674569085
2021-11-04,4841.091,1.104868793791581,4834.743,4868.742,-0.42515272171211854,1.1411322610582855,-0.24598573363552428,-0.08396811580329576,-0.5512784385683602,0.003230446667469522
2021-11-05,4858.9,1.1325080005034127,4841.744,4842.346,-0.16838624930007892,1.134411045667501,-0.2658040374154063,-0.12433183937655239,-0.25976403388309993,-0.004826896789240309
2021-11-08,4841.153,1.0910763995626283,4827.689,4848.18,-0.34395985482231073,1.1195769014192891,-0.31337745709927234,-0.16676570556041584,-0.4888222970392622,0.0009677189985701773
2021-11-09,4858.253,1.0993427078767604,4818.539,4846.744,-0.6653784057608565,1.105337193489826,-0.34063209698567265,-0.20652362193149507,-0.6053070223822271,-0.00779955452820702
2021-11-10,4832.801,1.0326540154040718,4753.996,4821.193,-0.3824854139041166,1.096212173411969,-0.4142810055785901,-0.25403226498316583,-0.8510951097546783,0.013626052469364991
2021-11-11,4814.766,1.148252430163522,4809.111,4898.653,0.0461239068674776,1.104915312737537,-0.37114038687593004,-0.2828413870952829,-0.6350057137602206,0.0021293608671606457
2021-11-12,4902.929,1.1665632948958882,4875.349,4888.375,-0.42396998045020623,1.1117471045525449,-0.3182723835357265,-0.2946169661539757,-0.4951487708571033,-0.000561000789556676
2021-11-15,4894.412,1.1617288474341936,4863.396,4882.378,-0.6071254881817781,1.1259206074891606,-0.27772336534595393,-0.2953921790619431,-0.7041823771151313,0.0018429253637648468
2021-11-16,4880.896,1.1776014233051617,4876.5,4883.321,-0.5153560092185062,1.1416199946492023,-0.22998756503944892,-0.28583484171475987,-0.2644089978774153,-0.004851921685683269
2021-11-17,4883.248,1.1357362317605137,4864.52,4885.754,-0.8329296668320838,1.1622991945956338,-0.22540440552948698,-0.27721181966228753,-0.03585365133101352,-0.004109354080518601
2021-11-18,4871.422,1.1004503826582879,4830.412,4837.619,-0.7311897900411924,1.1527096831051986,-0.24918555164701892,-0.27538365946950094,-0.31430779885327315,0.004390299177529755
2021-11-19,4832.06,1.137993711584675,4829.567,4890.058,-0.5163038040205136,1.146978373219156,-0.23407040243559163,-0.27069850707730964,-0.10051870387165028,0.005352140253175541
2021-11-22,4895.388,1.1839630927318794,4893.273,4912.399,-0.3322239876846522,1.1514387585350783,-0.18161331992227567,-0.2557662768761975,0.09545458459101511,0.0017330772377126547
2021-11-23,4905.759,1.1989281125615623,4896.878,4913.346,-0.0583043792175874,1.1557170801206713,-0.12640136453251288,-0.23204903196586202,0.6725174577175694,0.0016170402926745098
2021-11-24,4914.027,1.2129153592481212,4899.611,4916.658,-0.3481432873253198,1.171199892437092,-0.07047714846853034,-0.2011519178052754,0.6199776459252966,-0.002868206169641896
2021-11-25,4917.606,1.1880655269068898,4891.728,4896.442,-0.705786408934573,1.1887762615751736,-0.04708018783787692,-0.17144587926512353,0.33649952998821175,-0.006986115347203614
2021-11-26,4886.952,1.12771217244773,4850.811,4860.127,-0.6316960216828472,1.1867136943246308,-0.07909700496483901,-0.15450719149335268,0.22558173331842848,-0.005815485807922793
2021-11-29,4820.005,1.0778229215902984,4818.706,4851.423,-0.40768351888406323,1.1654210417317181,-0.1454216597283918,-0.15509698425013738,-0.07168562084240838,0.0026182805835177625
2021-11-30,4857.183,1.1001537154030134,4810.219,4832.026,-0.4752066076678639,1.1456060282344622,-0.17753073092795588,-0.16241463053844804,0.3898605410636833,-0.005487089256090649
2021-12-01,4831.889,1.0532328925258756,4823.925,4843.851,-0.5857743379053046,1.113572319860646,-0.24032582151147788,-0.18165697008075354,-0.5493540950058753,0.004608708719370469
2021-12-02,4839.914,1.092426323345504,4830.323,4856.163,-0.16333144506864405,1.094386253795432,-0.2544994753755251,-0.20007273450863222,-0.400494372092658,0.007020350530558828
2021-12-03,4856.98,1.1524040163098208,4853.351,4901.018,-0.23140585122319196,1.0993396550155279,-0.213052849922945,-0.20596872142375353,-0.01572485046310633,0.008750222912872418
2021-12-06,4909.429,1.2276855266201996,4888.693,4892.621,0.2679893994708492,1.1294034126979449,-0.11571522625419552,-0.18993265030506723,0.26664728593514353,-0.001983453154319692
2021-12-07,4930.826,1.210471804104084,4895.218,4922.102,0.35986904390830887,1.151534192327959,-0.05297643852080099,-0.1637275749433402,0.39752265687275296,0.012531776331109912
2021-12-08,4934.406,1.3190151555561458,4915.79,4995.93,-0.0044694857739755595,1.2048524537476906,0.08700877338015112,-0.11291797819790962,0.9726703394450763,0.023733519084534693
2021-12-09,5000.687,1.527157955113377,4999.41,5078.69,1.061334453907428,1.2920634456541984,0.3691337328317904,-0.012119870280139697,1.3437707289796301,-0.01064541780322259
2021-12-10,5046.268,1.4315819469436473,5035.809,5055.117,0.607263087224555,1.348068995905907,0.5056526925875837,0.09762513048516024,0.8175565406490388,0.016558318041997477
2021-12-13,5090.021,1.5786621993131322,5079.728,5083.801,0.9131994014550735,1.4184780057981063,0.7292739243098546,0.23309827879808684,1.0722080094225597,-0.013341586569258324
2021-12-14,5066.35,1.4581924731135203,5038.858,5049.695,0.02285613078831402,1.4681729524763647,0.7950540221850728,0.3555014382126712,0.6377544828496757,-0.002925196848842182
2021-12-15,5036.284,1.4321313957655468,5003.778,5005.899,-0.12208307532679841,1.4908650659287028,0.8152972416682638,0.4577399198145505,0.6340905518382551,-0.005066034723166468
2021-12-16,5006.611,1.3871292551961893,4987.225,5034.732,-0.23150315842654276,1.4627740761714247,0.7838076635544599,0.5328169719894017,0.6811453550977796,-0.002507581337000686
2021-12-17,5021.339,1.3649669824278898,4954.759,4954.76,-0.14783937457135643,1.449410527934523,0.731228022325574,0.5816683753202925,0.7696755087772502,-0.010042398539099273
2021-12-20,4934.966,1.2764337495727276,4872.685,4880.418,0.2014171299706325,1.388780840655866,0.6072717687625306,0.5943214143722253,0.45798536857632866,-0.01083619135852254
2021-12-21,4876.514,1.1818618459593127,4872.949,4913.485,-0.24356676784990983,1.333346484544566,0.4237610272895534,0.5653184519358765,0.33019520221818727,0.0038378957741054265
2021-12-22,4924.577,1.2149937854625903,4903.165,4914.454,-0.4139373019572715,1.289786768639559,0.3023773291101292,0.5162364798489132,0.3176885711093802,0.0024441562161399144
2021-12-23,4924.291,1.2361747742326732,4906.747,4948.739,-0.30751160768729385,1.2595039710340001,0.22106705802616644,0.4596351520173562,0.23438393559713314,0.0032668928387615814
2021-12-24,4953.062,1.2645547713689194,4905.979,4921.345,-0.2548295824138207,1.2393603976520347,0.17809465710316416,0.4051921622818082,0.12550419715527122,-0.005079048827913324
2021-12-27,4918.146,1.2202881549413391,4894.16,4919.324,-0.568638487015938,1.2280970971669227,0.10495326205977175,0.3460436649262875,0.05692418963091304,0.0039387095017520135
2021-12-28,4923.692,1.2544417532763916,4913.598,4955.964,-0.46123044450918094,1.2426572654340997,0.07452799645282607,0.2922380506022918,-0.13695952717272947,-0.00010062218386452937
2021-12-29,4958.646,1.2535657949309345,4883.48,4883.48,-0.7462879175889882,1.2503951500501382,0.04864967496852479,0.2436761735793433,-0.8728103744192418,-0.0037244037989402345
2021-12-30,4882.156,1.2211465590113342,4878.648,4921.511,-0.6106056864768586,1.247380357796104,0.0002745986679089949,0.19451286749772628,-0.723330549084401,0.0020618690257718786
2021-12-31,4937.463,1.2390273439949298,4923.139,4940.373,-0.6157327910248656,1.242259331168587,-0.023149705464302985,0.15018804565158003,-1.4465048490096581,0.0022400372982676053
2022-01-04,4957.984,1.2584932800525688,4874.534,4917.765,-0.10510164196329096,1.249923615553215,-0.025434362713299956,0.11424108799966198,-1.0098923241542797,-0.009104389379482214
2022-01-05,4907.935,1.1791988623720249,4851.984,4868.12,0.35585847995843095,1.2348292293384406,-0.09364384576110989,0.07094092423294142,-1.1626074390837644,-0.011944392123966807
2022-01-06,4842.156,1.0761166460155829,4786.433,4818.232,-0.001508079000284721,1.1992313681316533,-0.2326009792575752,0.006674448141548814,-1.2992833154241517,-0.0001869251229013047
2022-01-07,4824.318,1.0745227178038108,4818.193,4822.369,0.4964937136176424,1.169817334980096,-0.3406112021250791,-0.06776704408275977,-1.2539132196577514,-0.0025241668540385565
2022-01-10,4812.23,1.0530029315173486,4780.819,4844.045,-0.026077852156823365,1.132499200421953,-0.4397922343776443,-0.1484661222998925,-1.081749984955155,0.001338867428798629
2022-01-11,4840.009,1.0643886345807299,4791.885,4797.774,-0.18294017292262324,1.0935601000017197,-0.5034333423751757,-0.22659398246366141,-0.6618240548865674,0.00038178647622411077
2022-01-12,4818.89,1.0676396863959288,4810.919,4845.579,-0.24592711382401772,1.0711803473400991,-0.5453009433121453,-0.29802264926798794,-0.9007125372073473,6.841508420718512e-05
2022-01-13,4853.031,1.0682224883412028,4765.242,4765.919,-0.2574260745025372,1.069596709825043,-0.5718617005032371,-0.3608284669281612,-1.0862668936657944,-0.018341200186356654
2022-01-14,4743.912,0.9119701270438467,4723.943,4726.732,-0.18403638697697183,1.0369872293059925,-0.7171614008215657,-0.4420517326111549,-1.7454299500122537,0.0023482111446306853
2022-01-17,4728.76,0.9316080950009925,4726.708,4767.276,-0.7174169768030386,1.0126343565650155,-0.8068797835060416,-0.5261587461138016,-1.4946372941546904,0.010692867938128403
2022-01-18,4766.781,1.0212419809275,4747.92,4813.347,-0.11632050861334259,1.0039787580587787,-0.7935482461446905,-0.5906020075067907,-1.0781344505675945,0.0005080496446554505
2022-01-19,4815.811,1.025546289270302,4755.93,4780.378,-0.4026061408683469,0.995534452082901,-0.7709235056712109,-0.6373329105493744,-1.046807579202635,0.0033658800451958903
2022-01-20,4778.262,1.0540772531755032,4777.568,4823.509,0.12192944551787277,0.9926967934001523,-0.7210344750271208,-0.6640810459995343,-0.763732755542398,-0.0055108302261813735
2022-01-21,4808.773,1.0072073376971986,4762.564,4779.314,-0.317697199913572,1.0118022161496119,-0.7133497310537271,-0.6838411291053175,-1.017737049736272,-0.0035711728502035855
2022-01-24,4753.941,0.9770016959131086,4746.448,4786.738,-0.7314717088965333,1.0209085720539561,-0.7248957692249838,-0.7021108677800535,-1.219867691781696,-0.004104686053065465
2022-01-25,4761.95,0.9424074852640086,4678.247,4678.451,-0.40699542398056293,1.0050936783106506,-0.7550436850219671,-0.7231543428142838,-1.1063567504288938,-0.013049758950899326
2022-01-26,4697.099,0.8328758281035483,4648.128,4712.311,-0.8563885090434735,0.9664422878859263,-0.8620316238710551,-0.7627994782064713,-1.1238572435919014,-0.0022375526992506334
2022-01-27,4708.099,0.8143402686452925,4616.027,4619.877,-0.6165764862123835,0.9183489385878044,-0.9519763173585531,-0.8136922380540182,-1.1679575526296841,-0.010176840037753432
2022-01-28,4641.814,0.7302254469234234,4559.833,4563.772,-0.5284389027262868,0.8627839332618994,-1.0823338314677085,-0.8821993098126885,-1.310565934778558,0.0026037872606035073
2022-02-07,4638.575,0.7515275601941814,4615.005,4634.09,-0.21805599230250244,0.817551836979083,-1.1547934875731438,-0.9524537226882932,-1.249345100843828,-0.00989095276474583
2022-02-08,4626.437,0.6703969653005171,4522.471,4608.773,-0.032515233089314505,0.7629841323964829,-1.266647300612734,-1.032505036690267,-1.420342500295462,0.0071381064953441875
2022-02-09,4608.149,0.7283682045797513,4595.283,4652.061,-0.15915755911362825,0.7420189832256291,-1.2918726377357017,-1.1019242539745062,-1.1192315920120408,-0.00048288847143473923
2022-02-10,4657.211,0.7244184926012425,4608.091,4639.863,-0.10439384568817979,0.7239798834460578,-1.3006735136304912,-1.1593360178776504,-0.7565527916831641,0.0011562714251081019
2022-02-11,4617.874,0.7338714699364723,4595.875,4601.395,-0.030084225763511344,0.7247113077553223,-1.2853081174800194,-1.2019894508825983,-0.8130926193120811,-0.01479090189242216
2022-02-14,4579.42,0.6128101646538578,4530.057,4551.688,-0.2379233893657363,0.6968833771983439,-1.3602274818961149,-1.2520853746785137,-1.6302202937772003,0.0017025743463996434
2022-02-15,4553.811,0.626539363491156,4550.543,4600.103,-0.7219805815712661,0.6880851562341116,-1.3924129034104822,-1.2990242040611895,-1.5686760969480469,0.009050836768299098
2022-02-16,4619.846,0.6996476544995813,4607.218,4617.989,-0.8532100492511606,0.6823235610853834,-1.3411399072682426,-1.3256436123246547,-1.2998671845527714,0.00152032047554429
2022-02-17,4616.896,0.7120392175468218,4606.952,4629.165,-0.8066484426202573,0.6798401695452074,-1.2757917734343287,-1.3330065950317544,-1.1340531263255151,0.00025439990331510565
2022-02-18,4604.567,0.7141158883337444,4598.1,4651.236,-0.8989781772266453,0.6758770259840681,-1.2087788048961767,-1.324609486337273,-1.0518961364029122,-0.001004011315444031
2022-02-21,4646.052,0.7059180416939059,4613.297,4634.314,-0.7643755001753753,0.694555285667982,-1.1498094132257035,-1.3053192347158042,-0.9847528338571468,-0.009599558565786426
2022-02-22,4601.918,0.6276154405768553,4550.804,4574.153,-0.5818805628753018,0.6947711562031685,-1.1563857888442648,-1.2912891490821847,-0.8974963132263011,0.005048167496946032
2022-02-23,4582.006,0.6683975333256185,4579.295,4623.047,-0.5880363290902642,0.6885021068273567,-1.114746700371127,-1.2711874218844479,-0.6044081805961601,-0.003117420758619205
2022-02-24,4592.069,0.643086023539788,4488.476,4529.319,0.45025876789355973,0.6746694891730546,-1.0910270103302167,-1.2500488854152092,-0.3884059308704746,0.00021275769761031071
